Region,School LEA number,School Name,Type,Type (Welsh),School Number,Phone Number,Address,Students,Wikipedia URL,Estyn (Schools Inspectorate) URL,School Website
Newport,680,Crindau Primary School,"Nursery, Infants & Juniors",English medium,6802004,01633 858268,Ailesbury Street+Newport+++NP20 5ND,388.0,TODO,TODO,TODO
Newport,680,Eveswell Primary School,"Nursery, Infants & Juniors",English medium,6802009,01633 272142,Chepstow Road+Newport+++NP19 8GX,486.0,TODO,TODO,TODO
Newport,680,Maesglas Primary & Nursery,"Nursery, Infants & Juniors",English medium,6802017,01633 816047,Maesglas Road+Newport+++NP20 3DG,292.0,TODO,TODO,TODO
Newport,680,Maindee Primary,"Nursery, Infants & Juniors",English medium,6802019,01633 263309,Rodney Road+Newport+++NP19 0AP,550.0,TODO,TODO,TODO
Newport,680,Malpas Court Primary,"Nursery, Infants & Juniors",English medium,6802022,01633 855005,Whittle Drive+Newport+++NP20 6NS,228.0,TODO,TODO,TODO
Newport,680,St. Woolos Primary,"Nursery, Infants & Juniors",English medium,6802027,01633 265792,Stow Hill+Newport+++NP20 4DW,351.0,TODO,TODO,TODO
Newport,680,Somerton Primary,"Nursery, Infants & Juniors",English medium,6802030,01633 272504,Hawthorn Fosse+Newport+++NP19 9AB,176.0,TODO,TODO,TODO
Newport,680,Glasllwch Primary School,"Nursery, Infants & Juniors",English medium,6802039,01633 266398,Melbourne Way+Newport+++NP20 3RH,240.0,TODO,TODO,TODO
Newport,680,Malpas Park Primary,Infants & Juniors,English medium,6802043,01633 675900,Wavell Drive+Malpas+Newport++NP20 6LE,240.0,TODO,TODO,TODO
Newport,680,Langstone Primary School,"Nursery, Infants & Juniors",English medium,6802209,01633 412200,Old Roman Road+Langstone+Newport++NP18 2JU,346.0,TODO,TODO,TODO
Newport,680,Llanmartin Junior & Infants,"Nursery, Infants & Juniors",English medium,6802224,01633 412660,Waltwood Road+Llanmartin+Newport++NP18 2HB,158.0,TODO,TODO,TODO
Newport,680,Marshfield Primary School,"Nursery, Infants & Juniors",English medium,6802236,01633 680303,Marshfield Road+Castleton+Newport++CF3 2UW,455.0,TODO,TODO,TODO
Newport,680,Mount Pleasant Primary,Infants & Juniors,English medium,6802258,01633 894820,Ruskin Avenue+Rogerstone+Newport++NP10 0AB,262.0,TODO,TODO,TODO
Newport,680,Rogerstone Primary,"Nursery, Infants & Juniors",English medium,6802276,01633 894591,Ebenezer Drive+Highcross Estate+Rogerstone+Newport+NP10 9YX,497.0,TODO,TODO,TODO
Newport,680,High Cross Primary School,"Nursery, Infants & Juniors",English medium,6802295,01633 895472,High Cross Drive+High Cross+Rogerstone+Newport+NP10 9AB,263.0,TODO,TODO,TODO
Newport,680,Pentrepoeth Primary,"Nursery, Infants & Juniors",English medium,6802300,01633 896101,Bryn Hedydd+Cwm Cwddy Drive+Bassaleg+Newport+NP10 8JN,463.0,TODO,TODO,TODO
Newport,680,Pillgwenlly Primary School,"Nursery, Infants & Juniors",English medium,6802302,01633 265268,Capel Crescent+Newport+++NP20 2FT,665.0,TODO,TODO,TODO
Newport,680,Ysgol Gymraeg Casnewydd,"Nursery, Infants & Juniors",Welsh medium,6802314,01633 290270,Hartridge Farm Road+Casnewydd+++NP18 2LN,379.0,TODO,TODO,TODO
Newport,680,Alway Primary School,"Nursery, Infants & Juniors",English medium,6802315,01633 277905,Aberthaw Road+Newport+++NP19 9QP,379.0,TODO,TODO,TODO
Newport,680,Ringland Primary,"Nursery, Infants & Juniors",English medium,6802316,01633 272308,Dunstable Road+Newport+++NP19 9LU,214.0,TODO,TODO,TODO
Newport,680,Millbrook Primary,"Nursery, Infants & Juniors",English medium,6802317,01633 855100, PARRET ROAD+BETTWS+++NP20 7DQ,309.0,TODO,TODO,TODO
Newport,680,Monnow Primary,"Nursery, Infants & Juniors",English medium,6802318,01633 852636,Darent Close+Newport+++NP20 7SQ,380.0,TODO,TODO,TODO
Newport,680,Glan Usk Primary,"Nursery, Infants & Juniors",English medium,6802319,01633 259445,Bank Street+Newport+++NP19 7HF,678.0,TODO,TODO,TODO
Newport,680,Ysgol Gymraeg Ifor Hael,"Nursery, Infants & Juniors",Welsh medium,6802320,01633 414694,Clos Meon+Bettws+Newport++NP20 7DU,201.0,TODO,TODO,TODO
Newport,680,Lliswerry Primary School,"Nursery, Infants & Juniors",English medium,6802321,01633 277015,Nash Road+Newport+++NP19 4NG,572.0,TODO,TODO,TODO
Newport,680,St. Julians Primary School,"Nursery, Infants & Juniors",English medium,6802322,01633 259563,Beaufort Road+Newport+++NP19 7UB,682.0,TODO,TODO,TODO
Newport,680,Ysgol Gymraeg Bro Teyrnon,"Nursery, Infants & Juniors",Welsh medium,6802323,01633 850804,Brynglas Drive+Casnewydd+++NP20 5QS,214.0,TODO,TODO,TODO
Newport,680,Caerleon Lodge Hill Primary,"Nursery, Infants & Juniors",English medium,6802324,01633 414904,Lodge Hill+Caerleon+Newport++NP18 3BY,346.0,TODO,TODO,TODO
Newport,680,St Andrew's Primary School,"Nursery, Infants & Juniors",English medium,6802325,01633 257262,Milner Street+Newport+++NP19 0GR,712.0,TODO,TODO,TODO
Newport,680,Gaer Primary School,"Nursery, Infants & Juniors",English medium,6802326,01633 263407,Gaer Road+Newport+++NP20 3GY,492.0,TODO,TODO,TODO
Newport,680,Tredegar Park Primary School,"Nursery, Infants & Juniors",English medium,6802327,01633 817161,Partridge Way+Duffryn++Newport+NP10 8WP,436.0,TODO,TODO,TODO
Newport,680,Jubilee Park Primary School,"Nursery, Infants & Juniors",English medium,6802328,01633 414630,temp postcode++Rogerstone+Newport+NP10 9NL,372.0,TODO,TODO,TODO
Newport,680,Milton Primary School,"Nursery, Infants & Juniors",English medium,6802329,01633 273505,Hendre Farm Drive+++Newport+NP19 9HB,495.0,TODO,TODO,TODO
Newport,680,Glan Llyn Primary School,"Nursery, Infants & Juniors",English medium,6802330,01633 414616,Bessemer Drive++Newport++NP19 4EB,345.0,TODO,TODO,TODO
Newport,680,Ysgol Gymraeg Nant Gwenlli ,Nursery & Infants,Welsh medium,6802331,01633 414698,ROMAN WAY+CAERLEON++NEWPORT+NP18 3DY,18.0,TODO,TODO,TODO
Newport,680,Malpas Church in Wales Primary School,"Nursery, Infants & Juniors",English medium,6803002,01633 855998,Yewberry Close+Malpas++Newport+NP20 6WJ,281.0,TODO,TODO,TODO
Newport,680,St. Davids Primary,Infants & Juniors,English medium,6803300,01633 816027,Park Crescent+Newport+++NP20 3AQ,214.0,TODO,TODO,TODO
Newport,680,St Josephs R.C. Jnr. & Infts,Infants & Juniors,English medium,6803301,01633 258801,Fairoak Avenue+Newport+++NP19 8FW,211.0,TODO,TODO,TODO
Newport,680,St Marys Primary School,Infants & Juniors,English medium,6803302,01633 840490,Queens Hill+Newport+++NP20 5HJ,421.0,TODO,TODO,TODO
Newport,680,St Michael's Rc Primary School,"Nursery, Infants & Juniors",English medium,6803304,01633 262078,Baldwin Close+Newport+++NP20 2LW,249.0,TODO,TODO,TODO
Newport,680,St Patricks R.C. Primary,"Nursery, Infants & Juniors",English medium,6803305,01633 272488,Fairfax Road+Newport+++NP19 0HR,235.0,TODO,TODO,TODO
Newport,680,St. Gabriel's R.C.,Infants & Juniors,English medium,6803306,01633 273937,Ringland Circle+Newport+++NP19 9PQ,193.0,TODO,TODO,TODO
Newport,680,Charles Williams Church in Wales Primary School,"Nursery, Infants & Juniors",English medium,6803313,01633 423497,High Street+Caerleon+++NP18 1AZ,532.0,TODO,TODO,TODO
Newport,680,St Julian's School,Secondary (ages 11-19),English medium,6804003,01633 224490,Heather Road+St Julian's+Newport++NP19 7XU,1428.0,TODO,TODO,TODO
Newport,680,The John Frost School,Secondary (ages 11-19),English medium,6804020,01633 654100,"Lighthouse Road,+Duffryn+Newport++NP10 8YD",1400.0,TODO,TODO,TODO
Newport,680,Llanwern High School,Secondary (ages 11-19),English medium,6804021,01633 411116,Hartridge Farm Road+Newport+++NP18 2YE,964.0,TODO,TODO,TODO
Newport,680,Newport High School,Secondary (ages 11-19),English medium,6804025,01633 820100,Bettws Lane+Newport+++NP20 7YB,1108.0,TODO,TODO,TODO
Newport,680,Lliswerry High School,Secondary (ages 11-19),English medium,6804026,01633 277867,Nash Road+Newport+++NP19 4RP,1138.0,TODO,TODO,TODO
Newport,680,Bassaleg School,Secondary (ages 11-19),English medium,6804030,01633 892191,Forge Lane+Bassaleg+Newport++NP10 8NF,1789.0,TODO,TODO,TODO
Newport,680,Caerleon Comprehensive School,Secondary (ages 11-19),English medium,6804059,01633 420106,Cold Bath Road+Caerleon+Newport++NP18 1NF,1503.0,TODO,TODO,TODO
Newport,680,Ysgol Gyfun Gwent Is Coed,Secondary (ages 11-19),Welsh medium,6804060,01633 851614,Duffryn Way+Duffryn+Newport++NP10 8BX,520.0,TODO,TODO,TODO
Newport,680,St. Joseph's R.C. High School,Secondary (ages 11-19),English medium,6804602,01633 653110,Pencarn Way+Tredegar Park+Newport++NP10 8XH,1472.0,TODO,TODO,TODO
Newport,680,Maes Ebbw School,Special (with post-16 provision),Not applicable,6807002,01633 815480,Maesglas Road+Maesglas+Newport++NP20 3DG,159.0,TODO,TODO,TODO
Newport,680,Ysgol Bryn Derw,Special (with post-16 provision),Not applicable,6807004,01633 414988,Melfort Road+++Newport+NP20 3FQ,101.0,TODO,TODO,TODO
Cardiff,681,Grangetown Nursery School,Nursery,Not applicable,6811003,02920 345026,Avondale Road+Grangetown+Cardiff++CF11 7DT,78.0,TODO,TODO,TODO
Cardiff,681,Tremorfa Nursery,Nursery,Not applicable,6811017,02920 462581,Mona Place+Tremorfa+Cardiff++CF24 2TG,49.0,TODO,TODO,TODO
Cardiff,681,Ely And Caerau Children's Centre,Nursery,Not applicable,6811018,02920 671420,Michaelston College+Michaelston Road+Cardiff++CF5 4SX,69.0,TODO,TODO,TODO
Cardiff,681,Millbank Primary School,"Nursery, Infants & Juniors",English medium,6812001,02920 562595,Clarke Street+Ely+Cardiff++CF5 5AL,250.0,TODO,TODO,TODO
Cardiff,681,Adamsdown Primary,"Nursery, Infants & Juniors",English medium,6812003,02920 493600,System Street+Adamsdown+Cardiff++CF24 0JF,401.0,TODO,TODO,TODO
Cardiff,681,Albany Primary School,"Nursery, Infants & Juniors",English medium,6812005,02920 499520,Albany Road+Roath+Cardiff++CF24 3RR,432.0,TODO,TODO,TODO
Cardiff,681,Allensbank Primary School,"Nursery, Infants & Juniors",English medium,6812007,02920 619022,Llanishen Street+Heath+Cardiff++CF14 3QE,214.0,TODO,TODO,TODO
Cardiff,681,Baden Powell Primary School,"Nursery, Infants & Juniors",English medium,6812009,02920 461894,Muirton Road+Tremorfa+Cardiff++CF24 2SJ,319.0,TODO,TODO,TODO
Cardiff,681,Birchgrove Primary School,Infants & Juniors,English medium,6812011,02920 628204,Birchgrove Road+Birchgrove+Cardiff++CF14 1RR,395.0,TODO,TODO,TODO
Cardiff,681,Trelai Primary School,"Nursery, Infants & Juniors",English medium,6812015,02920 402814,Bishopston Road+Ely+Cardiff++CF5 5DY,364.0,TODO,TODO,TODO
Cardiff,681,Fairwater Primary School,Infants & Juniors,English medium,6812017,02920 563160,Wellwright Road+Fairwater+Cardiff++CF5 3ED,175.0,TODO,TODO,TODO
Cardiff,681,Gabalfa Primary,"Nursery, Infants & Juniors",English medium,6812019,02920 624615,Colwill Road+Gabalfa+Cardiff++CF14 2QQ,252.0,TODO,TODO,TODO
Cardiff,681,Kitchener Primary School,"Nursery, Infants & Juniors",English medium,6812031,02920 387505,Kitchener Road+Canton+Cardiff++CF11 6HT,451.0,TODO,TODO,TODO
Cardiff,681,Lansdowne Primary School,"Nursery, Infants & Juniors",English medium,6812033,02920 383184,Norfolk Street+Canton+Cardiff++CF5 1JY,344.0,TODO,TODO,TODO
Cardiff,681,Moorland Primary,"Nursery, Infants & Juniors",English medium,6812037,02920 462170,Singleton Road+Splott+Cardiff++CF24 2LJ,407.0,TODO,TODO,TODO
Cardiff,681,Radnor Primary School,Infants & Juniors,English medium,6812039,02920 387506,Radnor Road+Canton+Cardiff++CF5 1RB,267.0,TODO,TODO,TODO
Cardiff,681,Rhydypenau Primary School,"Nursery, Infants & Juniors",English medium,6812041,02920 757253,Fidlas Avenue+Llanishen+Cardiff++CF14 0NX,494.0,TODO,TODO,TODO
Cardiff,681,Roath Park Primary School,"Nursery, Infants & Juniors",English medium,6812043,02920 499549,Penywain Road+Roath Park+Cardiff++CF24 4BB,462.0,TODO,TODO,TODO
Cardiff,681,Greenway Primary School,"Nursery, Infants & Juniors",English medium,6812045,02920 777048,Llanstephan Road+Rumney+Cardiff++CF3 3JG,254.0,TODO,TODO,TODO
Cardiff,681,Stacey Primary School,"Nursery, Infants & Juniors",English medium,6812050,02920 499508,Stacey Road+Roath+Cardiff++CF24 1DW,230.0,TODO,TODO,TODO
Cardiff,681,Ton-yr-Ywen Primary School,"Nursery, Infants & Juniors",English medium,6812052,02920 754633,Maes-Y-Coed Road+Heath+Cardiff++CF14 4HG,473.0,TODO,TODO,TODO
Cardiff,681,Peter Lea Primary School,"Nursery, Infants & Juniors",English medium,6812061,02920 562034,Carter Place+Fairwater+Cardiff++CF5 3NP,345.0,TODO,TODO,TODO
Cardiff,681,Bryn Hafod Primary School,"Nursery, Infants & Juniors",English medium,6812065,02920 793402,Blagdon Close+Llanrumney+Cardiff++CF3 4HF,425.0,TODO,TODO,TODO
Cardiff,681,Pen-y-Bryn Primary School,"Nursery, Infants & Juniors",English medium,6812069,02920 777618,Dunster Road+Llanrumney+Cardiff++CF3 5TP,252.0,TODO,TODO,TODO
Cardiff,681,Coed Glas C P School,"Nursery, Infants & Juniors",English medium,6812072,02920 754862,Ty Glas Avenue+Llanishen+Cardiff++CF14 5DW,526.0,TODO,TODO,TODO
Cardiff,681,Lakeside Primary School,"Nursery, Infants & Juniors",English medium,6812074,02920 767050,Ontario Way+Lakeside+Cardiff++CF23 6HB,477.0,TODO,TODO,TODO
Cardiff,681,Pentrebane Primary School,"Nursery, Infants & Juniors",English medium,6812075,02920 565773,Beechley Drive+Pentrebane+Fairwater+Cardiff+CF5 3SG,211.0,TODO,TODO,TODO
Cardiff,681,Mount Stuart Primary School,"Nursery, Infants & Juniors",English medium,6812084,02920 481188,Adelaide Street+Butetown+Cardiff++CF10 5BS,416.0,TODO,TODO,TODO
Cardiff,681,Llanishen Fach Primary School,"Nursery, Infants & Juniors",English medium,6812090,02920 627886,Heol Uchaf+Rhiwbina+Cardiff++CF14 6SS,491.0,TODO,TODO,TODO
Cardiff,681,Rhiwbeina Primary School,"Nursery, Infants & Juniors",English medium,6812092,02920 623732,Lon Uchaf+Rhiwbeina+Cardiff++CF14 6HL,710.0,TODO,TODO,TODO
Cardiff,681,Llanedeyrn Primary School,"Nursery, Infants & Juniors",English medium,6812094,02920 736420,Wellwood+Llanedeyrn+Cardiff++CF23 9JN,350.0,TODO,TODO,TODO
Cardiff,681,Springwood Primary School,"Nursery, Infants & Juniors",English medium,6812096,02920 735101,Pennsylvania+Llanedeyrn+Cardiff++CF23 9LS,266.0,TODO,TODO,TODO
Cardiff,681,Ninian Park Primary School,"Nursery, Infants & Juniors",English medium,6812101,02920 388991,Virgil Street+Grangetown+Cardiff++CF11 8TF,610.0,TODO,TODO,TODO
Cardiff,681,Coryton Primary,"Nursery, Infants & Juniors",English medium,6812104,02920 616792,Hollybush Estate+Whitchurch+Cardiff++CF14 7DS,193.0,TODO,TODO,TODO
Cardiff,681,Bryn Celyn Primary School,"Nursery, Infants & Juniors",English medium,6812107,02920 400770,Bryn Celyn+Pentwyn+Cardiff++CF23 7EH,183.0,TODO,TODO,TODO
Cardiff,681,Y G G Gwaelod Y Garth,"Nursery, Infants & Juniors",Dual Stream,6812111,02920 810489,Main Road+Gwaelodygarth+Cardiff++CF15 9HJ,248.0,TODO,TODO,TODO
Cardiff,681,Radyr Primary School,"Nursery, Infants & Juniors",English medium,6812132,02920 842228,Park Road+Radyr+Cardiff++CF15 8DF,464.0,TODO,TODO,TODO
Cardiff,681,Tongwynlais Primary School,"Nursery, Infants & Juniors",English medium,6812137,02920 810383,Merthyr Road+Tongwynlais+Cardiff++CF15 7LF,206.0,TODO,TODO,TODO
Cardiff,681,Llysfaen Primary School,Infants & Juniors,English medium,6812147,02920 756071,Rowan Way+Lisvane+Cardiff++CF14 0TB,458.0,TODO,TODO,TODO
Cardiff,681,Bryn Deri Primary,"Nursery, Infants & Juniors",English medium,6812153,02920 843328,Caer Graig+Radyr+Cardiff++CF15 8RD,227.0,TODO,TODO,TODO
Cardiff,681,Oakfield Primary School,"Nursery, Infants & Juniors",English medium,6812164,02920 799396,Ferntree Drive+St Mellons+Cardiff++CF3 0AA,468.0,TODO,TODO,TODO
Cardiff,681,Ysgol Gymraeg Melin Gruffydd,"Nursery, Infants & Juniors",Welsh medium,6812166,02920 691247,Glan-Y-Nant Road+Whitchurch+Cardiff++CF14 1AP,469.0,TODO,TODO,TODO
Cardiff,681,Ysgol Y Wern,"Nursery, Infants & Juniors",Welsh medium,6812169,02920 762114,Llangrannog Road+Llanishen+Cardiff++CF14 5BL,665.0,TODO,TODO,TODO
Cardiff,681,Ysgol Gymraeg Coed Y Gof,Infants & Juniors,Welsh medium,6812170,02920 564585,Beechley Drive+Pentrebane+Cardiff++CF5 3SG,248.0,TODO,TODO,TODO
Cardiff,681,Ysgol Bro Eirwg,"Nursery, Infants & Juniors",Welsh medium,6812171,02920 777124,Ridgeway Road+Rumney+Cardiff++CF3 4AB,391.0,TODO,TODO,TODO
Cardiff,681,Ysgol Treganna,Infants & Juniors,Welsh medium,6812173,02920 590830,Sanatorium Road+Canton+Cardiff++CF11 8DG,673.0,TODO,TODO,TODO
Cardiff,681,Willowbrook Primary School,"Nursery, Infants & Juniors",English medium,6812174,02920 795965,Sandbrook Road+St Mellons+Cardiff++CF3 0ST,442.0,TODO,TODO,TODO
Cardiff,681,Pentyrch Primary,Infants & Juniors,English medium,6812175,02920 890292,Bronllwyn+Pentyrch+Cardiff++CF15 9QL,140.0,TODO,TODO,TODO
Cardiff,681,Thornhill Primary School,"Nursery, Infants & Juniors",English medium,6812176,02920 751302,Heol Hir+Thornhill+Cardiff++CF14 9LA,472.0,TODO,TODO,TODO
Cardiff,681,Ysgol Pencae,Infants & Juniors,Welsh medium,6812177,02920 563851,Highfields+Gillian Road+Llandaff+Cardiff+CF5 2QA,206.0,TODO,TODO,TODO
Cardiff,681,Meadowlane Primary School,"Nursery, Infants & Juniors",English medium,6812179,02920 360340,Heol Maes Eirwg+St Mellons+Cardiff++CF3 0JZ,319.0,TODO,TODO,TODO
Cardiff,681,Ysgol Mynydd Bychan,"Nursery, Infants & Juniors",Welsh medium,6812180,02920 613417,New Zealand Road+Cathays+Cardiff++CF14 3BR,243.0,TODO,TODO,TODO
Cardiff,681,Creigiau Primary School,"Nursery, Infants & Juniors",Dual Stream,6812305,02920 891045,Tregarth Court+Creigiau+Cardiff++CF15 9NN,408.0,TODO,TODO,TODO
Cardiff,681,Ysgol Gymraeg Pwll Coch,"Nursery, Infants & Juniors",Welsh medium,6812306,02920 373453,Adjacent to Fitzalan High+Lawrenny Avenue+Leckwith+Cardiff+CF11 8BR,317.0,TODO,TODO,TODO
Cardiff,681,Ysgol Y Berllan Deg,"Nursery, Infants & Juniors",Welsh medium,6812308,02920 734152,Circle Way East+Cardiff+++CF23 9LD,410.0,TODO,TODO,TODO
Cardiff,681,Gladstone Primary School,"Nursery, Infants & Juniors",English medium,6812309,02920 229944,Whitchurch Road+Heath+Cardiff++CF14 3JL,226.0,TODO,TODO,TODO
Cardiff,681,Glan Yr Afon Primary School,"Nursery, Infants & Juniors",English medium,6812310,02920 778176,Browing Close+Llanrumney+Cardiff++CF3 5NJ,150.0,TODO,TODO,TODO
Cardiff,681,Grangetown Primary School,Infants & Juniors,English medium,6812311,02920 233379,Bromsgrove Street+Grangetown+Cardiff++CF11 7XS,370.0,TODO,TODO,TODO
Cardiff,681,Herbert Thompson Primary,"Nursery, Infants & Juniors",English medium,6812312,02920 561115,Plymouthwood Road+Ely+Cardiff++CF5 4XD,472.0,TODO,TODO,TODO
Cardiff,681,Ysgol Glan Morfa,"Nursery, Infants & Juniors",Welsh medium,6812313,02920 483663,Lewis Road+Splott++Cardiff+CF24 2LZ,259.0,TODO,TODO,TODO
Cardiff,681,Ysgol Pen Y Pil,Infants & Juniors,Welsh medium,6812314,02920 791255,Glan-Y-Mor Road+Trowbridge+Rumney+Cardiff+CF3 1RQ,195.0,TODO,TODO,TODO
Cardiff,681,Ysgol Gymraeg Nant Caerau,"Nursery, Infants & Juniors",Welsh medium,6812315,02920 599469,Caerau Lane+Ely+Cardiff++CF5 5QZ,235.0,TODO,TODO,TODO
Cardiff,681,Rumney Primary,"Nursery, Infants & Juniors",English medium,6812317,02920 791345,Wentloog Road+Rumney+Cardiff++CF3 3HD,443.0,TODO,TODO,TODO
Cardiff,681,Windsor Clive Primary,"Nursery, Infants & Juniors",English medium,6812318,02920 591297,Grand Avenue+Ely+Cardiff++CF5 4HX,466.0,TODO,TODO,TODO
Cardiff,681,Severn Primary,"Nursery, Infants & Juniors",English medium,6812319,02920 387507,Severn Road+Canton+++CF11 9DZ,456.0,TODO,TODO,TODO
Cardiff,681,Hawthorn Primary,"Nursery, Infants & Juniors",English medium,6812320,02920 564345,Hawthorn Road East+Llandaff North +Cardiff++CF14 2FL,233.0,TODO,TODO,TODO
Cardiff,681,Danescourt Primary,"Nursery, Infants & Juniors",English medium,6812321,02920 552422,Danescourt Way+Llandaff+Cardiff++CF5 2SN,458.0,TODO,TODO,TODO
Cardiff,681,Hywel Dda Primary School,"Nursery, Infants & Juniors",English medium,6812322,02920 591275,Cambria Road+Ely+Cardiff++CF5 4PD,454.0,TODO,TODO,TODO
Cardiff,681,Ysgol Gynradd Gymraeg Pen-Y-Groes,"Nursery, Infants & Juniors",Welsh medium,6812323,02920 735723,C/O Bryn Celyn Primary School+Bryn Celyn+Pentwyn+Cardiff+CF23 7EH,136.0,TODO,TODO,TODO
Cardiff,681,Trowbridge Primary,"Nursery, Infants & Juniors",English medium,6812324,02920 792361,Brynbala Way+Trowbridge+Cardiff++CF3 1SX,182.0,TODO,TODO,TODO
Cardiff,681,Ysgol Glan Ceubal,"Nursery, Infants & Juniors",Welsh medium,6812325,02920 626650,C/O Gablafa Primary+Colwill Road+Gabalfa+Cardiff+CF14 2QQ,201.0,TODO,TODO,TODO
Cardiff,681,Marlborough Primary,"Nursery, Infants & Juniors",English medium,6812326,02920 492564,Blenheim Road+Roath+Cardiff++CF23 5BS,502.0,TODO,TODO,TODO
Cardiff,681,Pencaerau Primary,"Nursery, Infants & Juniors",English medium,6812327,02920 599224,Cyntwell Avenue+Caerau+Cardiff++CF5 5QN,246.0,TODO,TODO,TODO
Cardiff,681,Glyncoed Primary,"Nursery, Infants & Juniors",English medium,6812328,02920 733694,Glyncoed Road+Pentwyn+Cardiff++CF23 7DW,335.0,TODO,TODO,TODO
Cardiff,681,Whitchurch Primary,"Nursery, Infants & Juniors",English medium,6812329,02920 623441,Erw Las+Whitchurch+Cardiff++CF14 1NL,699.0,TODO,TODO,TODO
Cardiff,681,Pontprennau Primary School,"Nursery, Infants & Juniors",English medium,6812330,02920 735812,Heol Pontprennau+Cardiff+++CF23 8LL,472.0,TODO,TODO,TODO
Cardiff,681,Howardian Primary School,"Nursery, Infants & Juniors",English medium,6812331,02920 499451,Hammond Way+Cardiff+++CF23 9NB,468.0,TODO,TODO,TODO
Cardiff,681,Ysgol Gynradd Gymraeg Hamadryad,"Nursery, Infants & Juniors",Welsh medium,6812332,02920 471173,Heol Hamadryad+Tre-biwt++Caerdydd+CF10 5UY,327.0,TODO,TODO,TODO
